Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP007_NEU_24H:G10	DB11963	Dacomitinib	0.18928125987327252	0.9946713350667931	0.48497251783417145	0.6571925375265587	NEU
CPC006_PL21_6H:BRD-K64890080-001-03-9:10	DB16107	BI 2536	0.17945897453773307	0.9930234037553514	0.4854111405835544	0.657627186332115	PL21
CPC017_NPC_24H:BRD-A26384407-001-15-2:10	DB08046	2-chloro-5-[(1S)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide	0.18392132827823157	0.9910422182175065	0.4871674491392801	0.6598463701743248	NPC
LJP007_JURKAT_24H:F03	DB12848	PF-04217903	-0.17854192762753723	-0.9933119551096501	0.4873417721518987	0.6599222686493793	JURKAT
LJP007_NPC.CAS9_24H:I22	DB13005	Rebastinib	0.18124494407333502	0.9945575417483645	0.48797338792221084	0.6605531420911269	NPC.CAS9
NMH002_NPC_6H:BRD-K79254416-001-11-9:10	DB01262	Decitabine	-0.18875949139910858	-0.9923028195131116	0.48804446167765286	0.6605531420911269	NPC
LJP008_NEU_24H:D20	DB13978	Selisistat	-0.16877784054290537	-0.9931535908254606	0.48845913911416095	0.6609540473242551	NEU
LJP007_NPC_24H:I22	DB13005	Rebastinib	0.2117914044596899	1.0019742993041938	0.4886237233289514	0.661016428819646	NPC
CPC017_NPC_24H:BRD-A09472452-015-11-9:10	DB01195	Flecainide	0.17138849853265714	0.9953394968057394	0.4887709269089424	0.6610552730242399	NPC
CPC006_U937_6H:BRD-U94846492-000-01-1:10	DB00908	Quinidine	0.19747155796417185	0.9959576349933541	0.49015268864793093	0.6627634149216691	U937
NMH002_NPC_6H:BRD-K81418486-001-22-8:10	DB02546	Vorinostat	-0.18693432232927187	-0.9924467704534349	0.49072829884439667	0.6633809496614705	NPC
CPC013_NPC_24H:BRD-K99616396-316-01-2:10	DB05575	Motesanib	0.17604415224283737	0.9906430080606153	0.49089712656284273	0.6634484179007024	NPC
CPC006_SKM1_6H:BRD-A36630025-001-02-6:0.35	DB05482	7-ethyl-10-hydroxycamptothecin	-0.15599177864076483	-1.000904551096511	0.49142857142857144	0.6640058125454106	SKM1
LJP009_NPC_24H:D13	DB16108	TAK-715	-0.1869468399894147	-0.9925430253971649	0.49156785243741763	0.6640331837163083	NPC
NMH002_NPC_6H:BRD-K79602928-003-15-7:10	DB00331	Metformin	0.17703616178286172	0.9909079647413696	0.4930058000682361	0.6658144174729337	NPC
CPC016_NEU_24H:BRD-A19661776-003-13-6:10	DB06148	Mianserin	0.19563051653346994	0.9982533177569792	0.493359215365754	0.6660949688061432	NEU
CPC016_NEU_24H:BRD-A20243730-001-01-4:10	DB01406	Danazol	-0.17785496653404909	-0.9917847313879558	0.49347954949614703	0.6660949688061432	NEU
