Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC016_NEU_24H:BRD-K67100011-003-03-0:10	DB01605	Pivmecillinam	-0.3330181270788051	-2.033138809497577	<0.0001	<0.0001	NEU
LJP008_NPC_24H:K11	DB11962	GSK-1059615	0.32473576843059726	2.027110682105584	<0.0001	<0.0001	NPC
LJP007_NEU_24H:H10	DB09053	Ibrutinib	0.296565018106049	2.0266959063831025	<0.0001	<0.0001	NEU
LJP007_NEU_24H:M09	DB05575	Motesanib	0.29548146387108964	2.0248907238198726	<0.0001	<0.0001	NEU
LJP007_NEU_24H:E01	DB11743	Ipatasertib	-0.2976724268262445	-2.0246224215823956	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K99792991-001-29-9:10	DB00756	Hexachlorophene	0.32688148730590394	2.024249628293856	<0.0001	<0.0001	NPC
NMH002_NPC_24H:BRD-K32610195-001-14-9:10	DB01536	Androstenedione	-0.3386551886275242	-2.023242499623331	<0.0001	<0.0001	NPC
CPC014_NEU_24H:BRD-K19540840-001-02-9:10	DB11805	Saracatinib	-0.3278753049739148	-2.011228219818306	<0.0001	<0.0001	NEU
LJP007_NEU_24H:K02	DB12064	BMS-777607	0.29317453980809344	2.0112253525819326	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-K91370081-001-10-3:10	DB07374	Anisomycin	0.3316533277663639	2.00626628238047	<0.0001	<0.0001	NEU
LJP007_NEU_24H:F04	DB12848	PF-04217903	0.30750984773460127	2.0043409687723464	<0.0001	<0.0001	NEU
LJP007_NEU_24H:A18	DB12742	Amuvatinib	-0.28745265502350004	-2.0017593599917607	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K02637541-001-13-1:10	DB00482	Celecoxib	-0.2922422609473916	-2.0007149996626246	<0.0001	<0.0001	NPC
LJP007_NEU_24H:B12	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.28931807498355394	-2.0004749359996623	<0.0001	<0.0001	NEU
