Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC016_NEU_24H:BRD-K08547377-003-03-2:10	DB00762	Irinotecan	-0.3882735853920392	-2.1329694326604947	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:F06	DB12848	PF-04217903	0.38858444688778265	2.131098067780213	<0.0001	<0.0001	JURKAT
DOSBIO002_NEU_24H:BRD-A19037878:1.11111	DB04297	Trichostatin A	-0.39475324901706066	-2.1304768847933806	<0.0001	<0.0001	NEU
LJP009_NEU_24H:B07	DB12242	AZD-7762	0.3622514889862686	2.123001061028071	<0.0001	<0.0001	NEU
LJP008_NEU_24H:A12	DB07232	Veliparib	0.3167898231982464	2.120090784301683	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-K24994810-001-01-9:10	DB01889	16,17-Androstene-3-Ol	0.35830231742673085	2.11893463874971	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-K83794624-001-01-7:10	DB11616	Pirarubicin	-0.37196887219789004	-2.1186238561550854	<0.0001	<0.0001	NEU
LJP008_NEU_24H:N07	DB02665	(1R,2S)-2-Phenylcyclopropanaminium	0.33438718079767654	2.117173466396929	<0.0001	<0.0001	NEU
LJP007_NEU_24H:L07	DB11836	Sapanisertib	0.41270236521073383	2.1159972823846873	<0.0001	<0.0001	NEU
LJP008_NEU_24H:F03	DB12376	Ricolinostat	-0.35329486080906297	-2.114791537005558	<0.0001	<0.0001	NEU
LJP007_NPC.CAS9_24H:D19	DB06616	Bosutinib	-0.34998253333488555	-2.1085284326964855	<0.0001	<0.0001	NPC.CAS9
NMH002_NPC_6H:BRD-A62336480-003-01-3:10	DB14068	Dexniguldipine	0.38189748473534935	2.104502711385002	<0.0001	<0.0001	NPC
NMH002_NEU_24H:BRD-K81418486-001-29-3:10	DB02546	Vorinostat	-0.3667416151963253	-2.098957986143049	<0.0001	<0.0001	NEU
LJP009_NEU_24H:K09	DB11962	GSK-1059615	0.39422102160193895	2.094688638422707	<0.0001	<0.0001	NEU
LJP007_NEU_24H:H11	DB09053	Ibrutinib	0.3543130192465452	2.089943749486666	<0.0001	<0.0001	NEU
NMH002_NEU_24H:BRD-K79602928-003-15-7:10	DB00331	Metformin	0.3792174732807202	2.0859795687391003	<0.0001	<0.0001	NEU
LJP007_NEU_24H:E07	DB05913	OSI-930	0.3606701780931948	2.083692577397136	<0.0001	<0.0001	NEU
LJP009_NEU_24H:D02	DB11775	PF-03758309	-0.38743420436347376	-2.083304150863576	<0.0001	<0.0001	NEU
LJP007_NEU_24H:H07	DB09053	Ibrutinib	0.3491670165629967	2.082942180696969	<0.0001	<0.0001	NEU
LJP007_NEU_24H:D23	DB06616	Bosutinib	-0.3304924092331871	-2.081013651189865	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I23	DB13005	Rebastinib	-0.3814603876775977	-2.0776242869342303	<0.0001	<0.0001	NEU
LJP008_NEU_24H:L22	DB05015	Belinostat	-0.3788436583993598	-2.077189316916012	<0.0001	<0.0001	NEU
LJP007_NEU_24H:D24	DB06616	Bosutinib	-0.3488883256267802	-2.0758618007921745	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K68202742-001-08-2:10	DB04297	Trichostatin A	-0.39097627848935745	-2.0717717942389102	<0.0001	<0.0001	NEU
LJP007_NEU_24H:A17	DB12742	Amuvatinib	0.3404149670671554	2.0694218105517357	<0.0001	<0.0001	NEU
